x_Mean,x_Variance,x_Standard Deviation,x_Skewness,x_Kurtosis,x_Range,x_Interquartile Range (IQR),x_Coefficient of Variation,x_Median Absolute Deviation (MAD),y_Mean,y_Variance,y_Standard Deviation,y_Skewness,y_Kurtosis,y_Range,y_Interquartile Range (IQR),y_Coefficient of Variation,y_Median Absolute Deviation (MAD),z_Mean,z_Variance,z_Standard Deviation,z_Skewness,z_Kurtosis,z_Range,z_Interquartile Range (IQR),z_Coefficient of Variation,z_Median Absolute Deviation (MAD),machine,process_name,label
-3.520869364265267,221530.07636282197,470.6698167110591,0.006539679940886654,3.9102635462814392,4084.0,124.0,-133.67975089179836,61.0,35.21975638120229,26035.390300697673,161.35485831141767,0.11771484932803725,5.581371815570737,4083.0,155.0,4.5813649547339415,78.0,-1013.1140453542462,30487.87923214429,174.6077868599917,-0.1949354689760438,0.23527774868770868,1892.0,253.0,-0.17234729125439596,119.0,M01,OP00,good
-4.307740189646947,221011.63527508496,470.11874593030745,0.028188815417427255,3.9059332748822255,4192.0,110.0,-109.13329241946182,55.0,32.21090395395992,31982.606400688717,178.836815003759,0.06310727656543043,3.7848648330033656,3993.0,192.0,5.552047901743337,95.0,-1013.9626968034352,26261.151836166522,162.0529291193668,-0.12035602251874661,0.5423660960006695,1860.0,237.0,-0.15982109363289282,115.0,M01,OP00,good
-3.8764275703721376,221386.67147570787,470.517450766396,0.012186810733559934,3.8726721663700374,4057.0,118.0,-121.37891533767844,57.0,35.1002057490458,25898.870336872984,160.93125966347552,0.09676855460146112,5.6866159305574495,4168.0,159.0,4.584900752184007,79.0,-1013.0206680880248,31994.983992498528,178.8714174833378,-0.14412597215081113,0.112099360812139,1779.0,267.0,-0.17657199873674032,129.0,M01,OP00,good
-4.124049429657795,220278.06930187275,469.3379052472459,0.02794119092224977,3.911785896500132,4182.0,116.0,-113.80490022903204,57.0,31.364387773288975,26513.278949505428,162.828986822081,0.09464322795078366,4.810250945078492,4165.0,159.0,5.191514838207399,75.0,-1014.2620343690589,24622.2768156392,156.91487123800346,-0.13212154920791058,0.9121766053357594,1790.0,219.0,-0.1547081272838034,108.0,M01,OP00,good
2.2265427112579346,215352.53125,464.0609130859375,-0.05316446865158252,3.86221840089127,4200.0,86.0,208.4217987060547,43.0,29.913516998291016,22506.259765625,150.02085876464844,-0.15719751903918192,4.439569201993166,2125.0,124.0,5.015142917633057,62.0,-1037.06201171875,19260.36328125,138.78170776367188,0.05621674704854803,1.138863544883404,1492.0,168.0,-0.1338217407464981,82.0,M01,OP00,good
-4.018841692509542,220072.26678801153,469.1186063118916,-0.0029481391325331865,3.7759617409727264,4008.0,104.0,-116.7295872598518,51.0,34.13162347924618,24722.464960956273,157.23379077334576,0.12114108791216736,4.094964021406962,3835.0,169.0,4.606680893364305,84.0,-1015.1868328065362,20350.817370970533,142.6562910318733,0.27190325502515994,0.9992221539740864,1573.0,179.0,-0.14052194192979595,78.0,M01,OP00,good
-4.016683563931298,220201.1550441295,469.25595898627597,-0.012085286724661396,3.7762678173023367,4428.0,104.0,-116.82650051438148,51.0,32.2775077528626,19771.541107071098,140.61131215898348,0.15518158920303698,6.181471820853657,3665.0,130.0,4.356316825401132,66.0,-1014.7422285007157,18717.95466159905,136.81357630585882,0.22862621050910953,1.0454375032794614,1456.0,162.0,-0.1348256901977529,76.0,M01,OP00,good
-4.368398884780534,221163.92262599163,470.2806849382522,0.016330264507499512,3.8735470313819276,4108.0,114.0,-107.65496029412583,55.0,34.77754129890267,28078.954410751703,167.5677606544639,0.110379124130718,4.814676596432087,4106.0,178.0,4.818266102343386,86.0,-1013.3616300393606,37490.87050543616,193.62559362190774,-0.12158948360339648,-0.196358014040392,1858.0,305.0,-0.19107219676361245,151.0,M01,OP00,good
-3.9709528566316794,219993.2000754253,469.03432718237724,0.001176435166208897,3.7262496744565965,4157.0,104.0,-118.11609706561215,53.0,33.34975846851145,22084.164667182347,148.60741794130718,0.11397948008181367,4.821289531686199,3635.0,153.0,4.456018508390114,77.0,-1015.1018271409828,19223.33315883489,138.64823532535453,0.262340030561358,0.9859260754232966,1396.0,170.0,-0.13658528949870002,74.0,M01,OP00,good
-4.491036418726236,218658.3612416942,467.6091971312093,0.004592690164313891,3.7811571930540335,4039.0,94.0,-104.12036006331977,47.0,31.903056677756656,19339.734867880423,139.06737528220063,0.12223498237103869,6.569153992706868,3571.0,122.0,4.359053068066603,62.0,-1015.1854020615494,19939.5121613661,141.20733749124406,0.1355148742438767,0.6452241238587466,1292.0,193.0,-0.1390948638949594,94.0,M01,OP00,good
-4.7303196564885495,219312.56767598802,468.30819731880416,0.0010716562032332415,3.7748303479596492,4049.0,93.0,-99.00120045887321,46.0,32.98672695014313,21871.47644773944,147.89008231703517,0.07819021910872988,5.57648487171056,3748.0,145.0,4.483312543319507,72.0,-1015.3887836951336,19887.67753759181,141.02367722333653,0.16475289111046781,0.6311884536800174,1391.0,191.0,-0.13888612585264967,93.0,M01,OP00,good
-5.534848057271863,220244.46967614017,469.30210917503894,0.02216215649628831,3.9362331452013084,4244.0,110.0,-84.79026578868233,55.0,32.76389837808935,29087.751575235958,170.55131654500929,0.11488901941999166,4.616251893175622,3739.0,180.0,5.205455038773608,83.0,-1013.4982733780894,36981.23376764083,192.30505393161363,-0.17272643581103161,-0.30452392936525374,1698.0,305.0,-0.18974348743592384,148.0,M01,OP00,good
-4.118096296296296,219799.3415249,468.82762453262075,0.012930858097006722,3.9143051530639292,4333.0,114.0,-113.84550593296281,57.0,34.63088888888889,28191.28078395352,167.9025931424334,0.08829808752814873,4.795279938332805,3948.0,176.0,4.848338798063248,85.0,-1013.1278481481481,36898.471882524645,192.0897495508926,-0.12722753127946426,-0.1457908485285726,1784.0,301.0,-0.18960034923520913,148.0,M01,OP00,good
-4.23169038141635,218867.31459247958,467.8325711111611,0.001465157698057585,3.7630045561811745,4149.0,100.0,-110.554331809104,49.0,33.10810881059886,21481.231288034945,146.56476823587224,0.13888393090965692,5.946783809233356,3967.0,143.0,4.42684591150936,72.0,-1014.8717212749525,19079.84001156613,138.12979407631843,0.24774818980947624,0.9640588562480081,1396.0,172.0,-0.13610541581862823,76.0,M01,OP00,good
-3.108954067887931,181837.32110855562,426.42387492793557,-0.006689813538429716,4.2923899923836375,3969.0,112.0,-137.15876004963525,55.0,35.19947130926724,23265.00307897491,152.52869591973476,-0.03914773635615593,12.736344969821884,4080.0,153.0,4.333230192285588,76.0,-1013.089321794181,33961.16130639124,184.2855428577924,-0.15069006274753566,0.590114242115793,1439.0,213.0,-0.18190300445654622,103.0,M01,OP01,good
0.19200303819444445,192761.0607560131,439.0456249138728,-0.029206435007412913,3.966709862345807,4633.0,165.0,2286.6391025179014,83.0,38.6044921875,32935.639320809125,181.48178784883382,-0.06355807656368184,13.880992840160541,4690.0,216.0,4.701011114383244,107.0,-1013.7075737847222,32901.45766286462,181.38758960542097,0.11363550689283486,0.27113423845983453,1566.0,231.0,-0.17893320927819523,114.0,M01,OP01,good
1.8289716243743896,178791.265625,422.837158203125,-0.1029047829596272,4.4094198975298555,4127.0,106.0,231.18641662597656,55.0,30.350868225097656,19816.5546875,140.7712860107422,0.17124610494024722,0.965167215810601,1513.0,173.0,4.638089656829834,87.0,-1037.5543212890625,28132.32421875,167.7269287109375,-0.028877009708873972,0.2275912869119554,1156.0,202.0,-0.16165462136268616,101.0,M01,OP01,good
-2.6228616648706895,183762.46888381118,428.6752487417616,-0.027904054954107187,4.459641236056774,4297.0,118.0,-163.4366179522273,57.0,33.331492456896555,25753.667551927207,160.47949262110473,-0.2621709601330709,10.111789596840019,4159.0,180.0,4.814610140950293,87.0,-1015.6721107219828,26545.9544490613,162.92929279003607,0.07335316101202002,0.6026928655406545,1415.0,171.0,-0.16041389678901358,86.0,M01,OP01,good
-1.5633413461538461,168750.31164760413,410.7922974540834,0.026961073117775725,5.085925069065837,4323.0,128.0,-262.7636073039862,63.0,36.74842247596154,21748.633788583964,147.47418007428948,-0.3020034347070107,30.189332315986377,5260.0,116.0,4.013044977310771,58.0,-1013.2813551682692,21614.812392941058,147.0197687147584,-0.059607946664063015,1.0048035286821326,2022.0,103.0,-0.14509165055234421,51.0,M01,OP01,good
2.5973470211029053,179157.015625,423.2694396972656,-0.07038958563244516,4.478600248289451,4313.0,100.0,162.96083068847656,51.0,30.199983596801758,20380.8984375,142.76168823242188,0.13192464920796212,1.0322709368267162,1529.0,171.0,4.727170944213867,86.0,-1037.7781982421875,26636.865234375,163.20803833007812,0.004031947842684876,0.28082402778591353,1160.0,190.0,-0.15726545453071594,94.0,M01,OP01,good
-2.9328697467672415,183614.304176587,428.50239693213734,-0.013319934190084188,4.484748630578653,4158.0,114.0,-146.10222291013312,55.0,34.623215247844826,25925.754042040317,161.0147634288245,-0.25132104949189826,10.3043191897213,3956.0,180.0,4.650446434418082,87.0,-1015.6616042564655,26924.232306617945,164.08605152973223,0.07938310116239518,0.6189917631305537,1548.0,173.0,-0.1615544679984966,86.0,M01,OP01,good
-3.1242759967672415,181615.4980336898,426.1636986343274,-0.008263345318669211,4.28438486050059,3881.0,114.0,-136.4028374383274,55.0,34.98681640625,23232.79895400391,152.42309193164897,0.09948524689485302,10.939089716733358,3967.0,157.0,4.356549820392884,77.0,-1012.9491177262931,33126.29967897104,182.00631768971934,-0.14086674439402316,0.6325367695107631,1318.0,207.0,-0.17967811240680143,102.0,M01,OP01,good
-4.14449814618644,178148.19714526497,422.07605611461184,-0.020505369560514883,4.378622266026701,3925.0,120.0,-101.83924521881139,57.0,30.30760063559322,23956.266383345,154.7781198469118,0.003237800274141301,8.00974684438519,3431.0,153.0,5.106865461442562,76.0,-1013.7475503177966,33368.16644272858,182.66955532526097,-0.14399722162991993,0.6440089747291662,1358.0,195.0,-0.18019086063094863,96.0,M01,OP01,good
-2.6087394593253967,171648.4620172171,414.3047936208524,-0.018288789229835407,5.4415022364138075,4542.0,120.0,-158.81293973599244,59.0,32.682400173611114,26018.56749542182,161.30272004966878,0.13001549723993544,6.960213789709705,3436.0,178.0,4.935423010913766,89.0,-1015.344478546627,37360.1280968092,193.28768221697212,0.07495040557212604,0.2443467639221928,1441.0,235.0,-0.19036513047515086,117.0,M01,OP01,good
-2.5329545454545452,182024.87165674753,426.64372918952824,-0.03109448177998604,4.099240806286581,3813.0,120.0,-168.4356879846814,59.0,34.09129971590909,25846.3292767425,160.76793609654413,0.2664010009712274,13.040710140860295,4024.0,163.0,4.7157635572053325,79.0,-1012.9226740056819,37355.517005722664,193.27575379680366,-0.144295187430658,0.3323912381641638,1402.0,237.0,-0.19080828465757993,115.0,M01,OP01,good
-2.5546369881465516,182869.4345052782,427.63235904837484,-0.037258899818806736,4.465888957207997,4209.0,122.0,-167.3931603329809,59.0,34.76224070581897,27660.518994477392,166.31451829133076,0.003765459389145952,7.82683724085026,3850.0,188.0,4.784303737795829,92.0,-1015.6915914601293,27652.68791367,166.2909736385893,0.03267172693249117,0.5465521732861953,1402.0,179.0,-0.1637205378942128,90.0,M01,OP01,good
-3.1139547413793105,183332.96514209744,428.17398933388915,-0.03174614582062681,4.474714287171302,4586.0,114.0,-137.5005163001909,55.0,34.42153825431034,27119.501580513297,164.6799975118815,-0.0484750208957004,7.062434180622592,3516.0,188.0,4.784173499376976,91.0,-1015.8061355064655,25442.984557327232,159.50857204967772,0.07834287751282197,0.6617883211040594,1533.0,162.0,-0.15702526655727947,81.0,M01,OP01,good
-2.721661603009259,185651.5239550363,430.87297891030056,-0.024174210084101082,4.005993152537992,3975.0,124.0,-158.311041445082,59.0,34.773148148148145,24852.67080875975,157.6472987677231,-0.03942731038393555,12.855874775417814,4141.0,163.0,4.533551940827546,81.0,-1012.9967990451389,39698.37157850495,199.24450200320447,-0.1718576107097346,0.279548266231632,1414.0,249.0,-0.19668640667491885,121.0,M01,OP01,good
-2.9945783943965516,183820.19592622187,428.7425753598794,-0.0217474716094182,4.441309900585249,4521.0,118.0,-143.1717288539134,57.0,34.243669181034484,27087.83215671755,164.5838149901671,-0.03851313215629168,8.279853753759108,3682.0,184.0,4.806214793805739,89.0,-1015.9978448275862,26758.994051693655,163.5817656454828,0.0768842807879891,0.5326675775856593,1284.0,173.0,-0.1610046609213853,86.0,M01,OP01,good
-2.0031105324074074,188928.20348069424,434.6587207001537,-0.04782688827571463,4.426303619841172,4672.0,124.0,-216.98991810960933,61.0,34.27533637152778,27103.98153546873,164.63286894016252,-0.4558914905280954,11.448706372363715,4114.0,188.0,4.803202468915606,93.0,-1015.748679832176,30638.61391452442,175.03889257683397,0.014218967045911662,0.38240418447484004,1433.0,205.0,-0.17232344309222444,102.0,M01,OP01,good
-3.5038725754310347,181029.75210232707,425.47591248192543,0.00805422103791828,4.252965421317562,3969.0,108.0,-121.4291676931254,53.0,34.614796605603445,23591.57386332513,153.59548777006808,-0.08612714565219333,11.127613157236818,4145.0,155.0,4.437240999830109,78.0,-1013.2382644127155,35600.962592316944,188.68217348842722,-0.14832444760152716,0.523479378590165,1445.0,219.0,-0.18621541611773454,108.0,M01,OP01,good
-4.90072,172164.53890410406,414.92714891183493,-0.006756459877983614,4.660149092904274,4178.0,110.0,-84.66589184474239,53.0,30.047744,21955.80930145929,148.17492804607429,0.02359209463160842,8.029219994264336,3201.0,142.0,4.931276792091555,68.0,-1013.601456,32948.74522260363,181.51789229330433,-0.14934676180696632,0.7398087048105264,1356.0,185.0,-0.179080682125971,92.0,M01,OP01,good
-3.2915375808189653,182766.94851116813,427.5125126954393,-0.006546006702417206,4.505608206734944,4258.0,106.0,-129.88121906814845,53.0,33.63916015625,30270.1418370007,173.9831653838977,0.14437670877934666,7.172305403522985,4024.0,200.0,5.17199894015136,98.0,-1015.7072332974138,29238.007835742374,170.99125075787467,0.06922154520176721,0.35265326862403645,1365.0,203.0,-0.16834556812453103,101.0,M01,OP01,good
-5.060646186440678,177440.41294036867,421.2367658934446,0.004894295432344508,4.399046568151903,3921.0,104.0,-83.23705396986976,51.0,30.355832891949152,22470.372396002465,149.90120878766277,-0.388560580476179,13.879135253033148,4276.0,140.0,4.938094393281104,67.0,-1013.7611063294491,33263.09295783585,182.381723201191,-0.13996716667758513,0.675269733509877,1466.0,195.0,-0.17990452846692206,95.0,M01,OP01,good
-4.587553879310345,180945.4541718413,425.37683784127375,-0.006237874763664092,4.274067676281343,4028.0,116.0,-92.72332661839629,55.0,31.08917025862069,23731.779827824255,154.0512246878429,0.01007317184373613,7.917910041870112,3431.0,161.0,4.955099364143367,77.0,-1013.4695581896551,31807.08149317585,178.34539941690633,-0.11154137230779691,0.5864603410277929,1365.0,195.0,-0.17597361118872293,96.0,M01,OP01,good
-3.0957858845338984,179077.21878154573,423.17516323804466,-0.03749588528968325,4.566057914488576,4418.0,114.0,-136.69280655349286,55.0,33.900473384533896,25394.0444019939,159.35508903701162,0.055656539797379556,9.233801866336945,3833.0,176.0,4.700635545961596,85.0,-1015.9929985434322,26677.628139342603,163.33287525584862,0.07074985178469466,0.5875696259652883,1400.0,169.0,-0.16076048137059115,85.0,M01,OP01,good
-3.377727640086207,182593.41732010103,427.30950998088144,-0.02724166013295863,4.482837962906937,4138.0,102.0,-126.5069177066456,51.0,34.345837823275865,29288.37171441986,171.13845773063358,0.09692851337637531,7.4044274034702084,4084.0,194.0,4.9827585470965445,95.0,-1015.5819807381465,28295.407567405597,168.21238826972763,0.06520290112792143,0.47496749339465705,1421.0,189.0,-0.1656301266999538,95.0,M01,OP01,good
-3.7836408943965516,181282.6801667844,425.7730383276804,0.000558123969816048,4.277627240124894,3957.0,116.0,-112.52903374425865,55.0,32.628098060344826,21843.099180514844,147.79411077750981,0.02012942282426288,12.703763476261804,3907.0,138.0,4.529619417999459,67.0,-1013.6662345096983,33708.67331357757,183.59921926189548,-0.1669087875462393,0.6575645188049299,1409.0,201.0,-0.18112241223863115,98.0,M01,OP01,good
-3.023302801724138,180810.19524421077,425.2178209391168,-0.002068366510455832,4.221259988906325,3977.0,114.0,-140.64560153380825,55.0,34.01995218211207,25366.843214572313,159.2697184482107,-0.06848359933279226,12.776817998971076,4305.0,159.0,4.681616739353666,79.0,-1013.0969322467672,36527.63352967714,191.12203831499167,-0.20168472376304064,0.5506927552895244,1538.0,219.0,-0.1886496970199109,108.0,M01,OP01,good
-3.1688294491525424,179900.0143331891,424.146218105489,-0.04138144104590516,4.560804725663624,4190.0,114.0,-133.84838618880644,55.0,33.83328919491525,25401.823932612282,159.37949658789955,0.14509387866020826,9.488681495500662,3811.0,174.0,4.710691196678243,84.0,-1016.0207891949152,25411.750887838632,159.41063605618865,0.009650726646201558,0.6280812920675367,1448.0,165.0,-0.15689572346452677,83.0,M01,OP01,good
-4.422748766447368,184451.23164929132,429.47785932372733,-0.004266787218234252,4.1561080960965935,3971.0,120.0,-97.10571477940043,57.0,29.88500548245614,22788.37459792003,150.9581882440301,-0.032759835518296726,8.948122755025102,3443.0,145.0,5.051258738041318,71.0,-1013.7424444901316,34296.672009320675,185.1936068262635,-0.18194306033019078,0.5064217707722016,1470.0,209.0,-0.18268152960847223,103.0,M01,OP01,good
-3.257849351415094,188822.51960819177,434.537132599956,-0.03239098629906286,3.9290064623185312,4319.0,130.0,-133.3803630501537,65.0,30.554705925707548,21776.150827847407,147.5674450136188,-0.060681687818831945,7.97698191225521,3060.0,155.0,4.829569816474888,75.0,-1013.6513856132076,34218.48085010046,184.98237983683867,-0.10140000204866138,0.30813347801952995,1367.0,223.0,-0.18248944187203792,108.0,M01,OP01,good
-3.1384567002118646,180325.8244609733,424.6478829112107,-0.02794275636850382,4.601223859768395,4118.0,112.0,-135.3035613019342,55.0,34.01416843220339,25570.067861819447,159.90643471048764,0.20276211353221021,8.124833450437054,3761.0,178.0,4.701132460302004,86.0,-1015.9850205243644,25200.28005368823,158.74596074763045,0.039567888168198034,0.6881706322715604,1382.0,162.0,-0.15624703490814432,81.0,M01,OP01,good
-3.943783166273585,188815.9419115631,434.5295639097104,-0.03217240383641639,3.9374547625201703,4201.0,126.0,-110.17988117346546,63.0,32.725456957547166,23197.67045583585,152.30781482194487,-0.2584145525350874,11.044747502890072,3571.0,153.0,4.654065238063225,76.0,-1013.6698665978773,38463.97140277191,196.1223378475076,-0.11678637811450351,0.3087322751507351,1472.0,233.0,-0.19347574339068824,115.0,M01,OP01,good
-2.9743445444915255,180336.8868697185,424.66090810165053,-0.025332236554410775,4.594275724585706,4565.0,112.0,-142.7734370584906,55.0,32.74382613877118,24482.6852635463,156.46943875257654,0.03630099948245678,10.529573460769996,3873.0,171.0,4.778554074600519,83.0,-1015.892280190678,26058.720697831344,161.42713742686308,0.03752747192131401,0.6074055634744004,1325.0,169.0,-0.1589005100300308,84.0,M01,OP01,good
-3.491558527542373,180271.3019563825,424.58368074666095,-0.0116379751652926,4.663355594430839,4328.0,102.0,-121.60190457876152,51.0,34.48096530720339,28738.07640668879,169.52308517334384,0.17659468873832138,6.984439089669037,4132.0,192.0,4.916384465807641,95.0,-1015.7325211864406,28502.552868366678,168.82699093559265,0.056220316162247916,0.45473805831814307,1677.0,193.0,-0.16621068067044262,97.0,M01,OP01,good
-3.948672537076271,178145.07823940305,422.07236137823935,-0.013195316873237998,4.407304078382739,3983.0,120.0,-106.88879980539207,57.0,31.50493246822034,21327.388107756757,146.03899516141828,-0.2604014963977146,10.701950080084327,3727.0,138.0,4.63539436854249,66.0,-1013.3348450741526,33867.773799290735,184.03199123872656,-0.12035546192411713,0.6255430224605805,1431.0,203.0,-0.181608743730485,100.0,M01,OP01,good
-0.13841931573275862,188690.39714863876,434.38507933472897,0.0034734667194660234,4.160162043666236,4444.0,163.0,-3138.1561170653586,82.0,37.69723195043103,31224.441710443207,176.70439075032405,-0.029257604837025386,16.071125421467777,4906.0,202.0,4.687423823727024,101.0,-1013.6151670258621,30499.28467709827,174.6404439902117,0.07675776383820575,0.49883416373469736,1569.0,205.0,-0.17229317341514114,102.0,M01,OP01,good
2.1991496086120605,179627.015625,423.82427978515625,-0.07045567543380991,4.468594872346456,4390.0,106.0,192.7202606201172,53.0,30.432992935180664,19836.34375,140.841552734375,0.11171861913955712,1.0088847020108282,1426.0,165.0,4.6278839111328125,83.0,-1037.810302734375,26188.0859375,161.82733154296875,0.001781643248361374,0.330226635200094,1099.0,186.0,-0.15593017637729645,94.0,M01,OP01,good
2.6904666423797607,175279.453125,418.66387939453125,-0.10936255988204352,4.643452880586091,4395.0,100.0,155.6088409423828,49.0,30.44063377380371,19366.923828125,139.16510009765625,0.08005136874018624,1.0186677266937982,1551.0,167.0,4.57165002822876,83.0,-1037.8533935546875,26502.181640625,162.79490661621094,-0.0016273445009651504,0.348831941584792,1177.0,184.0,-0.1568560153245926,92.0,M01,OP01,good
-0.4539360434322034,185419.88760744865,430.60409613408075,0.010399125247384115,4.3208821172261445,4302.0,156.0,-948.59295420593,76.0,37.822944253177965,30932.23962649468,175.87563681901676,-0.08298913986943089,13.990989390196908,5285.0,200.0,4.649933651308588,99.0,-1013.576767743644,29530.24235622288,171.84365672384558,0.08241314247009061,0.565639057203168,1455.0,201.0,-0.16954042359357818,100.0,M01,OP01,good
